K2 ID,Campaign,Object type,RA (J2000),Dec (J2000),Target Type,Investigation ID,KEP Mag,Kep Flag,Module,Output,Channel
integer,integer,substring,ra,dec,ustring,string,float,string,integer,integer,integer
210585019,4,STAR,03 37 36.606,+16 44 45.62,LC,GO4060,15.316,gri,23,1,77
210585133,4,STAR,04 03 32.479,+16 44 52.00,LC,GO4020_GO4089,12.657,gri,12,2,38
210585259,4,STAR,03 47 40.736,+16 44 58.45,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4106,12.426,gri,18,2,62
210585361,4,STAR,03 33 10.415,+16 45 04.18,LC,GO4020,12.760,gri,23,4,80
210585685,4,STAR,03 46 31.890,+16 45 22.75,LC,GO4020_GO4104,11.992,gri,18,3,63
210585703,4,STAR,03 47 54.427,+16 45 23.89,LC,GO4011_GO4020_GO4029_GO4060_GO4081_GO4102,11.608,gri,18,2,62
210585823,4,STAR,03 58 52.313,+16 45 29.93,LC,GO4020,11.783,gri,12,1,37
210585869,4,STAR,03 46 05.401,+16 45 31.99,LC,GO4007_GO4029_GO4033,12.840,gri,18,3,63
210585896,4,STAR,04 02 55.604,+16 45 33.17,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4104,11.970,gri,12,2,38
210586011,4,STAR,03 56 51.349,+16 45 38.81,LC,GO4020_GO4089,12.871,gri,12,1,37
210586169,4,STAR,03 58 04.433,+16 45 47.65,LC,GO4007_GO4020_GO4060,14.680,gri,12,1,37
210586179,4,STAR,03 58 46.895,+16 45 48.03,LC,GO4007_GO4033,9.565,gri,12,1,37
210586300,4,STAR,03 31 04.408,+16 45 54.67,LC,GO4007_GO4029_GO4033_GO4060,12.488,gri,23,4,80
210586502,4,STAR,04 05 31.034,+16 46 04.52,LC,GO4007_GO4020_GO4060,13.864,gri,12,2,38
210586581,4,STAR,03 42 19.634,+16 46 08.86,LC,GO4007_GO4046,13.999,gri,18,3,63
210586693,4,STAR,03 49 12.608,+16 46 13.98,LC,GO4020,13.335,gri,18,2,62
210586782,4,STAR,04 03 42.325,+16 46 18.87,LC,GO4006_GO4011_GO4097,15.678,JHK,12,2,38
210586950,4,STAR,03 28 59.257,+16 46 28.74,LC,GO4007_GO4029_GO4033_GO4060,12.276,gri,23,4,80
210586964,4,STAR,03 41 56.162,+16 46 29.43,LC,GO4020_GO4104,10.467,gri,18,3,63
210586967,4,STAR,03 57 32.803,+16 46 29.60,LC,GO4020_GO4104,11.864,gri,12,1,37
210586984,4,STAR,03 47 36.517,+16 46 30.44,LC,GO4020_GO4104_GO4106,11.985,gri,18,2,62
210587410,4,STAR,04 00 41.915,+16 46 52.20,LC,GO4007_GO4020_GO4060_GO4109,13.892,gri,12,2,38
210587542,4,STAR,03 50 28.147,+16 46 59.91,LC,GO4006_GO4011_GO4097,15.553,JHK,18,2,62
210587604,4,STAR,03 50 51.990,+16 47 03.52,LC,GO4006_GO4054_GO4060,14.884,gri,18,2,62
210587638,4,STAR,03 38 19.489,+16 47 05.61,LC,GO4007_GO4029_GO4033_GO4104,9.736,gri,23,1,77
210587750,4,STAR,03 58 48.490,+16 47 11.71,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.467,gri,12,1,37
210588132,4,STAR,03 34 29.053,+16 47 32.19,LC,GO4007_GO4020_GO4060,13.586,gri,23,1,77
210588152,4,STAR,04 02 56.756,+16 47 33.21,LC,GO4007_GO4029_GO4033,12.332,gri,12,2,38
210588175,4,STAR,03 37 23.034,+16 47 34.72,LC,GO4020_GO4104,11.870,gri,23,1,77
210588237,4,STAR,04 02 05.219,+16 47 37.45,LC,GO4007_GO4029_GO4033,12.878,gri,12,2,38
210588278,4,STAR,04 00 06.613,+16 47 40.12,LC,GO4007_GO4029_GO4033_GO4060_GO4104_GO4106,11.747,gri,12,2,38
210588282,4,STAR,04 03 28.753,+16 47 40.20,LC,GO4020_GO4089,13.096,gri,12,2,38
210588284,4,STAR,03 56 48.606,+16 47 40.29,LC,GO4007_GO4029_GO4033_GO4104,11.838,gri,12,1,37
210588341,4,STAR,03 32 01.644,+16 47 43.50,LC,GO4007_GO4029_GO4033,12.648,gri,23,4,80
210588416,4,STAR,03 36 45.223,+16 47 46.92,LC,GO4020,12.399,gri,23,1,77
210588705,4,STAR,03 35 49.765,+16 48 02.33,LC,GO4020_GO4102,10.221,gri,23,1,77
210588959,4,STAR,03 57 17.161,+16 48 16.48,LC,GO4020_GO4102,10.488,gri,12,1,37
210589088,4,STAR,03 33 57.254,+16 48 23.22,LC,GO4007_GO4029_GO4033,12.822,gri,23,1,77
210589260,4,STAR,03 57 57.510,+16 48 32.14,LC,GO4011,15.764,JHK,12,1,37
210589372,4,STAR,03 58 34.237,+16 48 37.27,LC,GO4020,13.409,gri,12,1,37
210589582,4,STAR,03 37 09.617,+16 48 49.31,LC,GO4006_GO4011_GO4097,15.775,JHK,23,1,77
210589604,4,STAR,03 32 31.434,+16 48 50.38,LC,GO4007_GO4029_GO4033,12.204,gri,23,4,80
210589718,4,STAR,03 37 24.074,+16 48 56.42,LC,GO4007_GO4020_GO4060,13.542,gri,23,1,77
210589795,4,STAR,03 57 47.866,+16 49 00.47,LC,GO4007_GO4029_GO4033_GO4082_GO4104,10.022,gri,12,1,37
210589911,4,STAR,03 32 34.523,+16 49 06.05,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4106,12.542,gri,23,4,80
210589989,4,STAR,03 42 35.568,+16 49 10.65,LC,GO4006_GO4007_GO4020_GO4060,13.296,gri,18,3,63
210590023,4,STAR,04 00 13.921,+16 49 12.34,LC,GO4060,15.545,gri,12,2,38
210590043,4,STAR,03 41 19.842,+16 49 13.60,LC,GO4007_GO4023_GO4029_GO4033_GO4060_GO4064,10.591,gri,18,3,63
210590083,4,STAR,04 04 26.882,+16 49 15.52,LC,GO4007_GO4029_GO4033_GO4082,12.770,gri,12,2,38
210590249,4,STAR,03 29 20.040,+16 49 24.65,LC,GO4020_GO4089,13.090,gri,23,4,80
210590280,4,STAR,04 05 21.710,+16 49 26.58,LC,GO4007_GO4029_GO4033_GO4104,11.652,gri,12,2,38
210590283,4,STAR,03 32 31.556,+16 49 26.75,LC,GO4007_GO4020_GO4029_GO4033,12.702,gri,23,4,80
210590346,4,STAR,03 51 27.828,+16 49 29.33,LC,GO4007_GO4029_GO4033,11.258,gri,18,2,62
210590651,4,STAR,03 43 32.401,+16 49 44.05,LC,GO4020_GO4089_GO4104,10.062,gri,18,3,63
210590755,4,STAR,04 04 25.594,+16 49 50.08,LC,GO4007_GO4011_GO4020_GO4097,14.253,JHK,12,2,38
210591127,4,STAR,03 45 20.984,+16 50 09.50,LC,GO4007_GO4029_GO4033_GO4052_GO4060_GO4104,10.565,gri,18,3,63
210591380,4,STAR,03 42 57.290,+16 50 23.38,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.959,gri,18,3,63
210591553,4,STAR,03 29 42.727,+16 50 32.05,LC,GO4007_GO4029_GO4033_GO4104,11.714,gri,23,4,80
210591703,4,STAR,03 38 01.950,+16 50 39.75,LC,GO4011,15.168,JHK,23,1,77
210591774,4,STAR,03 36 50.702,+16 50 43.63,LC,GO4020,12.875,gri,23,1,77
210591888,4,STAR,03 29 43.811,+16 50 49.33,LC,GO4007_GO4020_GO4060,13.995,gri,23,4,80
210591914,4,STAR,03 44 07.710,+16 50 50.36,LC,GO4020,12.835,gri,18,3,63
210592074,4,STAR,03 56 57.862,+16 50 58.15,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4081_GO4104_GO4106_GO4109,11.441,gri,12,1,37
210592214,4,STAR,03 33 51.732,+16 51 05.82,LC,GO4020_GO4089_GO4104,9.864,gri,23,1,77
210592240,4,STAR,03 37 20.500,+16 51 07.42,LC,GO4006_GO4060,15.799,gri,23,1,77
210592325,4,STAR,03 42 27.842,+16 51 12.60,LC,GO4007_GO4029_GO4033,12.059,gri,18,3,63
210592382,4,STAR,03 41 45.748,+16 51 16.09,LC,GO4006_GO4011_GO4097,15.156,JHK,18,3,63
210592875,4,STAR,03 58 36.890,+16 51 42.08,LC,GO4020,10.424,gri,12,1,37
210592894,4,STAR,03 59 46.237,+16 51 42.92,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.411,gri,12,1,37
210592903,4,STAR,03 42 12.715,+16 51 43.44,LC,GO4007_GO4029_GO4033_GO4052_GO4060_GO4104,10.809,gri,18,3,63
210592909,4,STAR,03 59 24.522,+16 51 43.59,LC,GO4020,12.296,gri,12,1,37
210592993,4,STAR,03 44 53.614,+16 51 47.79,LC,GO4020_GO4104,10.035,gri,18,3,63
210593121,4,STAR,03 38 03.746,+16 51 54.95,LC,GO4021_GO4033,11.280,gri,23,1,77
210593358,4,STAR,03 31 04.300,+16 52 07.33,LC,GO4020_GO4089,13.426,gri,23,4,80
210593405,4,STAR,03 34 00.674,+16 52 09.67,LC,GO4020_GO4089,13.492,gri,23,1,77
210593410,4,STAR,04 03 54.630,+16 52 09.82,LC,GO4007_GO4033_GO4060,11.426,gri,12,2,38
210593474,4,STAR,03 38 34.472,+16 52 13.53,LC,GO4007_GO4029_GO4033_GO4104,11.216,gri,23,1,77
210593490,4,STAR,04 03 12.190,+16 52 14.22,LC,GO4011_GO4020_GO4097,13.667,gri,12,2,38
210593702,4,STAR,04 02 17.232,+16 52 24.32,LC,GO4097,15.822,JHK,12,2,38
210593780,4,STAR,03 58 57.536,+16 52 28.57,LC,GO4007_GO4029_GO4033_GO4060,12.897,gri,12,1,37
210593785,4,STAR,04 05 02.720,+16 52 28.79,LC,GO4007_GO4020_GO4060,13.609,gri,12,2,38
210593804,4,STAR,04 02 09.262,+16 52 29.45,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.677,gri,12,2,38
210593914,4,STAR,03 35 12.793,+16 52 34.99,LC,GO4007_GO4029_GO4033_GO4104,10.991,gri,23,1,77
210594040,4,STAR,03 33 27.900,+16 52 42.52,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4106,12.351,gri,23,1,77
210594212,4,STAR,03 50 49.369,+16 52 51.61,LC,GO4020_GO4104,9.744,gri,18,2,62
210594292,4,STAR,03 49 02.831,+16 52 55.77,LC,GO4020_GO4089,13.075,gri,18,2,62
210594299,4,STAR,03 44 30.631,+16 52 56.00,LC,GO4006_GO4011,14.973,JHK,18,3,63
210594356,4,STAR,03 45 06.170,+16 52 59.05,LC,GO4007_GO4029_GO4033_GO4104,11.888,gri,18,3,63
210594367,4,STAR,04 00 43.794,+16 52 59.76,LC,GO4007_GO4029_GO4104,11.823,gri,12,2,38
210594484,4,STAR,03 37 40.984,+16 53 06.24,LC,GO4007_GO4033,12.112,gri,23,1,77
210594569,4,STAR,04 03 14.584,+16 53 10.80,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.491,gri,12,2,38
210594740,4,STAR,03 31 20.122,+16 53 19.37,LC,GO4007_GO4029_GO4033_GO4060,12.979,gri,23,4,80
210594798,4,STAR,03 30 42.865,+16 53 22.82,LC,GO4007_GO4029_GO4033_GO4104,11.809,gri,23,4,80
210594805,4,STAR,03 58 00.692,+16 53 23.17,LC,GO4007_GO4020,13.056,gri,12,1,37
210594811,4,STAR,03 46 49.393,+16 53 23.36,LC,GO4007_GO4029_GO4033_GO4104,11.975,gri,18,2,62
210594854,4,STAR,04 00 11.052,+16 53 26.50,LC,GO4020,10.726,gri,12,2,38
210594962,4,STAR,04 00 29.963,+16 53 32.30,LC,GO4007_GO4029_GO4033,12.502,gri,12,2,38
210595237,4,STAR,03 58 24.071,+16 53 48.00,LC,GO4007_GO4020_GO4060,13.389,gri,12,1,37
210595579,4,STAR,03 44 45.614,+16 54 06.18,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.550,gri,18,3,63
210595583,4,STAR,03 35 40.031,+16 54 06.57,LC,GO4011_GO4060,15.090,gri,23,1,77
210595704,4,STAR,03 58 55.477,+16 54 12.40,LC,GO4007_GO4033_GO4057_GO4060_GO4072_GO4082_GO4104,9.008,gri,12,1,37
210596089,4,STAR,03 35 50.658,+16 54 30.41,LC,GO4033,11.121,gri,23,1,77
210596100,4,STAR,04 03 28.030,+16 54 30.88,LC,GO4020,13.134,gri,12,2,38
210596205,4,STAR,03 42 08.806,+16 54 36.61,LC,GO4020_GO4104,10.373,gri,18,3,63
210596211,4,STAR,03 37 28.560,+16 54 37.02,LC,GO4007_GO4029_GO4033_GO4060,12.672,gri,23,1,77
210596506,4,STAR,04 04 46.092,+16 54 53.68,LC,GO4007_GO4060,14.631,gri,12,2,38
210596521,4,STAR,03 59 28.162,+16 54 54.74,LC,GO4011_GO4020_GO4060,14.735,gri,12,1,37
210596544,4,STAR,04 00 45.511,+16 54 55.98,LC,GO4007_GO4029_GO4033,12.574,gri,12,2,38
210596584,4,STAR,03 41 58.009,+16 54 57.80,LC,GO4007_GO4029_GO4033_GO4060,10.506,gri,18,3,63
210596591,4,STAR,03 44 03.772,+16 54 58.25,LC,GO4007_GO4029_GO4033_GO4104,11.980,gri,18,3,63
210596615,4,STAR,03 34 35.728,+16 54 59.39,LC,GO4007_GO4020_GO4060,13.882,gri,23,1,77
210596693,4,STAR,03 35 07.724,+16 55 04.18,LC,GO4007_GO4020_GO4029_GO4033,12.838,gri,23,1,77
210596699,4,STAR,03 38 18.971,+16 55 04.51,LC,GO4007_GO4029_GO4033,12.821,gri,23,1,77
210596719,4,STAR,03 31 26.735,+16 55 05.55,LC,GO4007_GO4020_GO4060,14.195,gri,23,4,80
210596781,4,STAR,03 49 02.446,+16 55 09.53,LC,GO4020_GO4060,14.236,gri,18,2,62
210596822,4,STAR,03 48 12.971,+16 55 11.53,LC,GO4020_GO4054_GO4060,14.010,gri,18,2,62
210596924,4,STAR,03 47 56.958,+16 55 16.50,LC,GO4007_GO4020_GO4060,13.683,gri,18,2,62
210596957,4,STAR,03 51 22.579,+16 55 18.31,LC,GO4020_GO4089,13.982,gri,18,2,62
210596975,4,STAR,03 58 10.672,+16 55 19.17,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.879,gri,12,1,37
210597110,4,STAR,04 03 08.194,+16 55 26.27,LC,GO4020_GO4104,11.661,gri,12,2,38
210597319,4,STAR,03 41 36.409,+16 55 36.99,LC,GO4020,11.875,gri,18,3,63
210597322,4,STAR,04 00 09.745,+16 55 37.14,LC,GO4020,11.077,gri,12,2,38
210597352,4,STAR,03 46 47.654,+16 55 38.93,LC,GO4020_GO4104,10.616,gri,18,2,62
210597504,4,STAR,03 34 44.350,+16 55 47.30,LC,GO4020_GO4089_GO4104,11.842,gri,23,1,77
210597665,4,STAR,03 48 28.739,+16 55 54.98,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.828,gri,18,2,62
210597857,4,STAR,03 41 57.178,+16 56 05.32,LC,GO4007_GO4033,11.664,gri,18,3,63
210597978,4,STAR,03 49 24.830,+16 56 11.26,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.711,gri,18,2,62
210598340,4,STAR,03 47 28.496,+16 56 29.87,LC,GO4007_GO4029_GO4033,12.537,gri,18,2,62
210598341,4,STAR,04 01 29.813,+16 56 29.95,LC,GO4007_GO4029_GO4033_GO4104,11.571,gri,12,2,38
210598347,4,STAR,03 42 33.538,+16 56 30.31,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4104_GO4106,11.625,gri,18,3,63
210598350,4,STAR,04 02 37.198,+16 56 30.38,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4106,12.116,gri,12,2,38
210598493,4,STAR,04 21 15.736,+16 56 39.75,LC,GO4006_GO4020_GO4060,14.437,gri,2,1,1
210598581,4,STAR,03 35 52.523,+16 56 43.59,LC,GO4020,12.439,gri,23,1,77
210598683,4,STAR,03 45 59.101,+16 56 47.82,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.108,gri,18,3,63
210598966,4,STAR,03 42 51.905,+16 57 04.15,LC,GO4007_GO4029_GO4033,12.028,gri,18,3,63
210598969,4,STAR,03 30 26.309,+16 57 04.19,LC,GO4020_GO4054_GO4060,13.686,gri,23,4,80
210599047,4,STAR,03 59 33.648,+16 57 08.11,LC,GO4007_GO4029_GO4033_GO4082,12.926,gri,12,1,37
210599058,4,STAR,03 34 58.973,+16 57 08.84,LC,GO4020_GO4102,11.175,gri,23,1,77
210599093,4,STAR,03 47 09.348,+16 57 10.75,LC,GO4020_GO4104,10.911,gri,18,2,62
210599294,4,STAR,03 58 37.211,+16 57 20.14,LC,GO4007_GO4029_GO4033_GO4082,12.853,gri,12,1,37
210599393,4,STAR,03 58 13.537,+16 57 24.35,LC,GO4007_GO4046,13.164,gri,12,1,37
210599414,4,STAR,03 32 47.486,+16 57 25.53,LC,GO4007_GO4020_GO4060,13.296,gri,23,4,80
210599467,4,STAR,03 32 22.276,+16 57 28.44,LC,GO4007_GO4029_GO4033_GO4052_GO4060_GO4104,11.120,gri,23,4,80
210599468,4,STAR,03 41 07.141,+16 57 28.55,LC,GO4007_GO4060,13.777,gri,18,4,64
210599599,4,STAR,03 37 05.423,+16 57 35.47,LC,GO4007_GO4029_GO4033,12.054,gri,23,1,77
210599680,4,STAR,03 34 59.434,+16 57 39.11,LC,GO4007_GO4020,13.049,gri,23,1,77
210599695,4,STAR,03 59 15.126,+16 57 39.98,LC,GO4020,12.675,gri,12,1,37
210599705,4,STAR,04 04 16.662,+16 57 40.71,LC,GO4007_GO4029_GO4033_GO4104,11.694,gri,12,2,38
210599987,4,STAR,03 30 34.787,+16 57 55.83,LC,GO4007_GO4029_GO4033_GO4104,11.092,gri,23,4,80
210600043,4,STAR,03 32 11.666,+16 57 58.16,LC,GO4007_GO4029_GO4033,12.757,gri,23,4,80
210600132,4,STAR,03 32 08.250,+16 58 02.17,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.886,gri,23,4,80
210600314,4,STAR,04 22 00.034,+16 58 12.76,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.628,gri,2,1,1
210600419,4,STAR,04 03 05.134,+16 58 18.16,LC,GO4007_GO4029_GO4033,12.074,gri,12,2,38
210600473,4,STAR,03 31 39.158,+16 58 21.03,LC,GO4011_GO4020,14.558,gri,23,4,80
210600723,4,STAR,04 03 29.120,+16 58 33.03,LC,GO4006_GO4097,15.396,JHK,12,2,38
210600819,4,STAR,03 31 30.065,+16 58 37.80,LC,GO4006,15.866,JHK,23,4,80
210601021,4,STAR,04 01 10.135,+16 58 49.53,LC,GO4007_GO4029_GO4033_GO4060,12.707,gri,12,2,38
210601140,4,STAR,03 49 11.503,+16 58 55.59,LC,GO4007_GO4033_GO4060,10.762,gri,18,2,62
210601384,4,STAR,03 36 42.628,+16 59 07.82,LC,GO4020,12.473,gri,23,1,77
210601517,4,STAR,04 00 03.985,+16 59 14.29,LC,GO4020_GO4102,11.421,gri,12,2,38
210601699,4,STAR,03 37 39.731,+16 59 23.00,LC,GO4007_GO4029_GO4033_GO4104,9.863,gri,23,1,77
210601884,4,STAR,04 21 31.324,+16 59 32.75,LC,GO4007_GO4029_GO4033,12.728,gri,2,1,1
210601920,4,STAR,04 01 31.847,+16 59 34.52,LC,GO4007_GO4029_GO4033,12.650,gri,12,2,38
210602020,4,STAR,04 01 20.446,+16 59 40.26,LC,GO4007_GO4020_GO4029_GO4033,12.510,gri,12,2,38
210602165,4,STAR,04 21 15.322,+16 59 47.88,LC,GO4020_GO4104,11.934,gri,2,1,1
210602383,4,STAR,03 36 25.596,+16 59 59.24,LC,GO4007_GO4020,13.426,gri,23,1,77
210602466,4,STAR,04 04 44.040,+17 00 03.72,LC,GO4020_GO4060,11.533,gri,12,2,38
210602685,4,STAR,03 34 18.401,+17 00 14.91,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.567,gri,23,1,77
210602727,4,STAR,03 47 32.752,+17 00 17.25,LC,GO4006_GO4011_GO4020_GO4060,13.787,gri,18,2,62
210602794,4,STAR,04 01 03.929,+17 00 20.49,LC,GO4020,10.737,gri,12,2,38
210603330,4,STAR,03 42 15.736,+17 00 48.63,LC,GO4007_GO4029_GO4033_GO4104,10.009,gri,18,3,63
210603371,4,STAR,03 50 06.439,+17 00 51.18,LC,GO4007_GO4020,13.098,gri,18,2,62
210603402,4,STAR,03 58 29.143,+17 00 53.26,LC,GO4020,12.584,gri,12,1,37
210603422,4,STAR,03 43 19.297,+17 00 54.11,LC,GO4046_GO4060,14.355,gri,18,3,63
210603482,4,STAR,03 31 12.803,+17 00 57.26,LC,GO4006,15.335,gri,23,4,80
